Date,Close,High,Low,Open,Volume
29-09-2015,0.576317906,0.577290172,0.564407493,0.572428786,380736000
30-09-2015,0.599166274,0.599895488,0.578262306,0.581665264,556380000
01-10-2015,0.587498963,0.600867743,0.570484057,0.599166264,489296000
02-10-2015,0.60281235,0.60281235,0.578262314,0.584339074,386144000
05-10-2015,0.617882609,0.625417738,0.603541507,0.606701413,482024000
06-10-2015,0.625904083,0.628577828,0.608889232,0.611319925,453216000
07-10-2015,0.632466912,0.638786726,0.617153541,0.627362474,310152000
08-10-2015,0.636113048,0.637814527,0.619098137,0.629793234,460068000
09-10-2015,0.633682191,0.638786628,0.62177178,0.632709868,423248000
12-10-2015,0.640488267,0.644134336,0.629793228,0.634411505,227588000
13-10-2015,0.641703486,0.645592548,0.633196033,0.635383674,298444000
14-10-2015,0.665038228,0.675490213,0.641703565,0.64243272,612148000
15-10-2015,0.666739762,0.680351655,0.659447683,0.6662536,526048000
16-10-2015,0.677191436,0.683511247,0.667225559,0.668927095,448396000
19-10-2015,0.675976396,0.682539319,0.668198212,0.679379412,294712000
20-10-2015,0.675004125,0.678164032,0.667955097,0.673059593,264824000
21-10-2015,0.666253448,0.683268353,0.66503813,0.679136124,386280000
22-10-2015,0.690317333,0.692504973,0.673059433,0.674031698,306884000
23-10-2015,0.694935799,0.699554133,0.68594224,0.696394226,381776000
26-10-2015,0.691775918,0.697123466,0.685456104,0.695421987,247436000
27-10-2015,0.691289783,0.695665007,0.687886766,0.688372928,208268000
28-10-2015,0.696880519,0.696880519,0.685456208,0.695665144,217036000
29-10-2015,0.672816336,0.692748039,0.671601019,0.685699071,327168000
30-10-2015,0.689588189,0.694449633,0.675004032,0.680108528,301160000
02-11-2015,0.697609425,0.698338638,0.687643602,0.691775774,190088000
03-11-2015,0.692748189,0.697366523,0.684970006,0.693477403,376768000
04-11-2015,0.681323826,0.695907983,0.67816392,0.690803545,442264000
05-11-2015,0.67354542,0.686671204,0.67160089,0.684726616,478800000
06-11-2015,0.766884506,0.776364228,0.724833503,0.740146878,1172272000
09-11-2015,0.763481259,0.7656689,0.752786166,0.759349088,492568000
10-11-2015,0.748897254,0.757647761,0.732854669,0.753515531,552260000
11-11-2015,0.741605222,0.754730954,0.738931419,0.749383406,619896000
12-11-2015,0.738931179,0.746709418,0.735771273,0.739903444,291080000
13-11-2015,0.724347055,0.742820329,0.720700987,0.739660423,292940000
16-11-2015,0.738931179,0.739417341,0.727993034,0.733826742,344280000
17-11-2015,0.738931179,0.745250991,0.735771273,0.740875768,257048000
18-11-2015,0.757108629,0.758084644,0.733929337,0.741981087,350216000
19-11-2015,0.759304702,0.766868446,0.753692874,0.75979271,254072000
20-11-2015,0.765892446,0.770284342,0.760280618,0.764916489,239744000
23-11-2015,0.75442487,0.772236313,0.751740972,0.772236313,242552000
24-11-2015,0.760524631,0.767112416,0.751008915,0.754424795,195428000
25-11-2015,0.759548903,0.768088664,0.756865004,0.759060953,138300000
27-11-2015,0.765892446,0.768332369,0.757108713,0.761012601,86996000
30-11-2015,0.773944139,0.777360078,0.765892389,0.766624372,327244000
01-12-2015,0.799075425,0.799807407,0.780043994,0.780775976,409496000
02-12-2015,0.792975605,0.808591098,0.791267665,0.800295372,294240000
03-12-2015,0.791267753,0.80761523,0.787363864,0.799319504,246656000
04-12-2015,0.823474705,0.82493867,0.791267702,0.791267702,458756000
07-12-2015,0.807859182,0.823230701,0.80541926,0.823230701,333588000
08-12-2015,0.818838894,0.822254775,0.792731725,0.797855546,314488000
09-12-2015,0.79809922,0.823474455,0.789803497,0.818594611,372676000
10-12-2015,0.804687381,0.809079219,0.797855562,0.800539459,236596000
11-12-2015,0.792731762,0.802247479,0.791023822,0.79663565,227320000
14-12-2015,0.794683516,0.799075411,0.785167801,0.793463584,275892000
15-12-2015,0.804443061,0.810054888,0.799319242,0.803711079,307296000
16-12-2015,0.809323192,0.812007148,0.79907555,0.806151286,236356000
17-12-2015,0.797123551,0.818838882,0.796635602,0.810543156,254160000
18-12-2015,0.784191966,0.799563486,0.783216009,0.791511735,395896000
21-12-2015,0.802735388,0.803467371,0.785655928,0.792731722,284216000
22-12-2015,0.803467214,0.811518964,0.798587369,0.805175154,130012000
23-12-2015,0.806639135,0.80981104,0.803223255,0.80468722,122524000
24-12-2015,0.809323192,0.811275165,0.80297938,0.804199371,52448000
28-12-2015,0.808591366,0.808591366,0.789559986,0.800783646,142024000
29-12-2015,0.821766734,0.824206657,0.806883165,0.809079113,203660000
30-12-2015,0.814690948,0.828110551,0.814446973,0.821034758,180344000
31-12-2015,0.804199338,0.817130935,0.804199338,0.81347108,148528000
04-01-2016,0.789803803,0.794927624,0.781752051,0.787851888,358076000
05-01-2016,0.802491426,0.815911032,0.79297571,0.804687375,490272000
06-01-2016,0.769308388,0.792975633,0.760280622,0.789315719,449344000
07-01-2016,0.738809228,0.755156702,0.72904948,0.750032824,645304000
08-01-2016,0.722949803,0.74905697,0.721485838,0.748324987,398472000
11-01-2016,0.724169672,0.729293549,0.711238076,0.723681722,409372000
12-01-2016,0.736369312,0.747105018,0.731245492,0.737101294,469356000
13-01-2016,0.713922143,0.746861131,0.71319016,0.741981227,481672000
14-01-2016,0.699526668,0.70757842,0.678787291,0.699282635,600236000
15-01-2016,0.661463737,0.679519214,0.649996105,0.671467462,841452000
19-01-2016,0.666831553,0.694158712,0.664147597,0.675127279,457140000
20-01-2016,0.670491457,0.679031217,0.645360244,0.654143979,481180000
21-01-2016,0.678299129,0.688790802,0.663903568,0.677811179,481456000
22-01-2016,0.694158792,0.698794664,0.689766896,0.691230862,257996000
25-01-2016,0.693426549,0.701966306,0.691962584,0.693914557,270728000
26-01-2016,0.700258434,0.703186364,0.687814846,0.694890639,227944000
27-01-2016,0.691962719,0.701478435,0.678787148,0.699282487,231700000
28-01-2016,0.684399009,0.700014503,0.670979404,0.69757458,276776000
29-01-2016,0.714653969,0.716117934,0.687570846,0.690254743,310504000
01-02-2016,0.71489805,0.718557905,0.707822257,0.713922092,289884000
02-02-2016,0.68464309,0.71123827,0.679763243,0.707578414,341908000
03-02-2016,0.688058853,0.694158689,0.672199384,0.690010826,326772000
04-02-2016,0.688302815,0.703918307,0.681470997,0.689034739,348140000
05-02-2016,0.644872069,0.691230653,0.642920155,0.683666911,600428000
08-02-2016,0.615349054,0.638284314,0.606321289,0.635112409,608852000
09-02-2016,0.621936858,0.647800048,0.605101375,0.608029305,425372000
10-02-2016,0.620472908,0.643896177,0.617057028,0.625840761,335800000
11-02-2016,0.617300987,0.623644798,0.604613367,0.604613367,340144000
12-02-2016,0.627792776,0.629012766,0.603881495,0.627060793,340816000
16-02-2016,0.658535659,0.659511675,0.634868418,0.636820332,485352000
17-02-2016,0.674883306,0.681227117,0.664147599,0.666831555,771468000
18-02-2016,0.73295337,0.755888687,0.72953749,0.730269472,1068660000
19-02-2016,0.742713153,0.749300997,0.723437747,0.729049575,525628000
22-02-2016,0.769064367,0.777604125,0.751984908,0.753448873,449668000
23-02-2016,0.771016479,0.778336248,0.759304812,0.762964726,369380000
24-02-2016,0.776384175,0.777604165,0.746617093,0.767844474,336852000
25-02-2016,0.778091967,0.781995855,0.764184415,0.779311957,349616000
26-02-2016,0.772968352,0.783704002,0.765160575,0.781752086,361964000
29-02-2016,0.767948031,0.7841102,0.767458304,0.77407009,323344000
01-03-2016,0.801986754,0.801986754,0.768682839,0.769907274,348700000
02-03-2016,0.806639373,0.809577971,0.796109476,0.797578775,233812000
03-03-2016,0.799537897,0.809088223,0.788763078,0.805659898,302004000
04-03-2016,0.797089219,0.806394683,0.790967159,0.805660033,175304000
07-03-2016,0.791946411,0.798068469,0.781661379,0.79268106,239968000
08-03-2016,0.777498662,0.788518347,0.77504985,0.783865586,274940000
09-03-2016,0.777008951,0.785579765,0.766968779,0.784355388,222788000
10-03-2016,0.775784433,0.786069467,0.760112047,0.78166157,286084000
11-03-2016,0.789008081,0.789253003,0.777988454,0.787293918,277400000
14-03-2016,0.790967047,0.794150509,0.781661526,0.785334774,190312000
15-03-2016,0.787048757,0.79194638,0.773090537,0.786803893,226216000
16-03-2016,0.810557604,0.813251338,0.77749861,0.781171857,363644000
17-03-2016,0.803700924,0.811537088,0.79268124,0.807619035,353680000
18-03-2016,0.827944279,0.838719042,0.808108857,0.813251404,545512000
21-03-2016,0.830392957,0.83063782,0.811781974,0.820597709,337780000
22-03-2016,0.828923583,0.83480072,0.81863855,0.827699206,242012000
23-03-2016,0.843126774,0.849248774,0.82892363,0.832596877,429008000
24-03-2016,0.844351232,0.845820531,0.832841821,0.835535497,244956000
28-03-2016,0.852922082,0.856595271,0.841902398,0.842881911,265388000
29-03-2016,0.866635263,0.868594289,0.847289634,0.84924866,261812000
30-03-2016,0.875696182,0.887695381,0.869329258,0.869819044,376700000
31-03-2016,0.872512639,0.881573238,0.865655988,0.879614212,379884000
01-04-2016,0.885246396,0.885736182,0.860513354,0.86712514,348292000
04-04-2016,0.876675546,0.897245614,0.873247221,0.892592854,393940000
05-04-2016,0.875450969,0.883532053,0.865410801,0.868839183,339568000
06-04-2016,0.876675546,0.877165332,0.848024451,0.864431486,453376000
07-04-2016,0.867614925,0.878879472,0.863941736,0.87104325,378104000
08-04-2016,0.873246968,0.880348538,0.864676099,0.874716266,255936000
11-04-2016,0.878634572,0.89308258,0.875695974,0.87838965,387524000
12-04-2016,0.877655029,0.882797517,0.860513288,0.881573082,292764000
13-04-2016,0.899694324,0.899939187,0.881573069,0.881573069,350716000
14-04-2016,0.9021433,0.906061411,0.893572427,0.897245675,416564000
15-04-2016,0.909244716,0.917325801,0.898959683,0.901898281,436972000
18-04-2016,0.905326605,0.907530553,0.896510871,0.907530553,307320000
19-04-2016,0.889164269,0.910468922,0.883531997,0.90875476,309152000
20-04-2016,0.892592788,0.897980197,0.886715651,0.887695164,200172000
21-04-2016,0.891613305,0.897000714,0.887695194,0.892837681,178280000
22-04-2016,0.888185024,0.900673949,0.885246426,0.894551947,223540000
25-04-2016,0.892592788,0.897490412,0.885981001,0.888429813,191972000
26-04-2016,0.893327534,0.908265329,0.889409423,0.897980295,214536000
27-04-2016,0.913652658,0.914142444,0.889409401,0.891123564,352396000
28-04-2016,0.886470854,0.913407847,0.884266964,0.908020437,381224000
29-04-2016,0.870063722,0.884756594,0.860513338,0.882797568,321904000
02-05-2016,0.881573021,0.88696043,0.874226586,0.87838956,256076000
03-05-2016,0.871043324,0.875206299,0.863452024,0.87153311,224024000
04-05-2016,0.851207972,0.861248084,0.842392236,0.860513435,525764000
05-05-2016,0.856350303,0.866390472,0.84998338,0.858309387,246884000
06-05-2016,0.865166068,0.867370016,0.853166872,0.854881035,183240000
09-05-2016,0.863941669,0.871043183,0.856840098,0.867369994,333336000
10-05-2016,0.880593598,0.882062897,0.861003102,0.869329051,269676000
11-05-2016,0.883042395,0.892837643,0.878389635,0.883287317,328176000
12-05-2016,0.871043324,0.893327557,0.855370938,0.889409445,670540000
13-05-2016,1.003524184,1.004013912,0.955037669,0.959690371,2110256000
16-05-2016,1.033154726,1.048092578,0.992749299,0.995932761,973032000
17-05-2016,1.035358548,1.042704924,1.015278212,1.028501782,628392000
18-05-2016,1.061805964,1.073805219,1.028502048,1.028502048,541072000
19-05-2016,1.066458702,1.074050061,1.056173726,1.057642908,398880000
20-05-2016,1.085559726,1.089967624,1.071356577,1.07307074,391084000
23-05-2016,1.087273598,1.094375112,1.080661811,1.090212196,413636000
24-05-2016,1.113666534,1.117103879,1.087641711,1.09058794,415788000
25-05-2016,1.109001637,1.12176843,1.100162952,1.117103705,458076000
26-05-2016,1.120786428,1.128888497,1.107774019,1.110965746,309964000
27-05-2016,1.126924515,1.128643128,1.118331329,1.122014173,277416000
31-05-2016,1.147056818,1.149512047,1.131098179,1.131834795,412524000
01-06-2016,1.149266362,1.160314541,1.138218067,1.141655293,387132000
02-06-2016,1.157368898,1.167189583,1.144110868,1.155404668,329208000
03-06-2016,1.141164184,1.147547638,1.121031822,1.146074641,461076000
06-06-2016,1.135272145,1.152949399,1.129379688,1.144110714,322512000
07-06-2016,1.137481451,1.148529747,1.136990452,1.142146292,193400000
08-06-2016,1.133799553,1.141901627,1.124469864,1.137727781,234616000
09-06-2016,1.163261175,1.164979789,1.127415665,1.129870894,472168000
10-06-2016,1.13428998,1.159823803,1.132816866,1.149512121,400024000
13-06-2016,1.148775816,1.171117918,1.135517902,1.135517902,475588000
14-06-2016,1.150985241,1.156386582,1.133307987,1.146074899,298344000
15-06-2016,1.162769794,1.172835975,1.147793273,1.160560182,301036000
16-06-2016,1.167435408,1.169399522,1.142883688,1.154177491,246456000
17-06-2016,1.147056818,1.169153413,1.142391976,1.168907913,471000000
20-06-2016,1.16768074,1.18265727,1.164734511,1.165471127,293768000
21-06-2016,1.160560608,1.175782634,1.158841877,1.172590906,212508000
22-06-2016,1.159578204,1.170626501,1.157614091,1.163015431,202620000
23-06-2016,1.190513849,1.191741464,1.169890361,1.170626977,297880000
24-06-2016,1.122750759,1.162770111,1.112193576,1.141655629,1017684000
27-06-2016,1.110721111,1.122014916,1.094271345,1.113421725,449088000
28-06-2016,1.126924515,1.133062354,1.111456874,1.131834856,381920000
29-06-2016,1.145338774,1.154177463,1.133799472,1.136745701,318932000
30-06-2016,1.154177308,1.161297265,1.137973164,1.147302734,430940000
01-07-2016,1.145583868,1.162770124,1.141655641,1.147793598,218488000
05-07-2016,1.162524819,1.164488933,1.130116533,1.139200603,371084000
06-07-2016,1.169889808,1.176764379,1.148529831,1.154422286,273104000
07-07-2016,1.200334311,1.204508154,1.172345371,1.177746712,395400000
08-07-2016,1.248455644,1.254348101,1.208436292,1.213101135,481932000
11-07-2016,1.277181506,1.286511076,1.26490559,1.266378704,448776000
12-07-2016,1.296331763,1.308116562,1.275217161,1.291421421,436760000
13-07-2016,1.295840025,1.306151822,1.293875912,1.298786253,324604000
14-07-2016,1.309098482,1.320883398,1.291912342,1.302715142,316892000
15-07-2016,1.293876052,1.299768508,1.272761574,1.292402938,428616000
18-07-2016,1.300505638,1.311799439,1.295595295,1.309835325,252992000
19-07-2016,1.314008713,1.319164554,1.297313458,1.299768687,382652000
20-07-2016,1.331195235,1.338315309,1.313026978,1.31842832,296460000
21-07-2016,1.306643248,1.332422572,1.302223905,1.328248729,361308000
22-07-2016,1.342243433,1.342243433,1.301733077,1.311308263,315768000
25-07-2016,1.367040277,1.370232004,1.344452683,1.35034514,312528000
26-07-2016,1.390364408,1.397484362,1.377106499,1.379070612,514508000
27-07-2016,1.376370549,1.404850611,1.368022977,1.402395381,446676000
28-07-2016,1.379316688,1.389628373,1.375142843,1.379562187,221916000
29-07-2016,1.401904225,1.405586953,1.359675254,1.384472467,409588000
01-08-2016,1.392819762,1.412952246,1.383735694,1.407796404,301120000
02-08-2016,1.375879049,1.400185258,1.362621139,1.399448642,282748000
03-08-2016,1.379561901,1.38226263,1.366549489,1.37416056,299828000
04-08-2016,1.405095696,1.411479153,1.383490215,1.386190827,272712000
05-08-2016,1.428910732,1.429647231,1.414425208,1.421299662,371588000
08-08-2016,1.44216907,1.451989756,1.426946926,1.448552528,305064000
09-08-2016,1.445851684,1.459846212,1.442168956,1.449288912,372344000
10-08-2016,1.436522007,1.46082822,1.431857164,1.458618606,375740000
11-08-2016,1.465738297,1.471876253,1.441186589,1.444132817,681064000
12-08-2016,1.547740936,1.556088504,1.488571345,1.519752004,1425744000
15-08-2016,1.546268225,1.559035138,1.525399241,1.549459953,573304000
16-08-2016,1.536938787,1.546513855,1.532273943,1.544058742,287652000
17-08-2016,1.501338363,1.540375714,1.489308066,1.536938487,595212000
18-08-2016,1.524662733,1.527117846,1.493236449,1.499128907,331684000
19-08-2016,1.528591156,1.540130456,1.517297356,1.523926313,291560000
22-08-2016,1.534974337,1.537184067,1.515087469,1.533255723,244748000
23-08-2016,1.547395825,1.557480559,1.542968338,1.550593435,339764000
24-08-2016,1.523536921,1.55354529,1.516403844,1.552807434,298448000
25-08-2016,1.513452053,1.524766664,1.494512462,1.524028808,406032000
26-08-2016,1.525750518,1.534359422,1.505334982,1.517387565,300024000
29-08-2016,1.524766445,1.538048787,1.522306809,1.531899637,274652000
30-08-2016,1.515911937,1.530916063,1.511730401,1.522799061,285544000
31-08-2016,1.50877893,1.523045202,1.504351559,1.518863783,388544000
01-09-2016,1.553299308,1.558956555,1.508778717,1.510008594,428492000
02-09-2016,1.538048863,1.558218447,1.520585103,1.556496666,323148000
06-09-2016,1.552560925,1.552560925,1.535589071,1.543460118,306812000
07-09-2016,1.529685855,1.555266732,1.520830999,1.547641636,397988000
08-09-2016,1.540754795,1.543214549,1.510746544,1.528210306,315808000
09-09-2016,1.464012027,1.532391589,1.451221588,1.523782685,697760000
12-09-2016,1.494266391,1.497218049,1.409898771,1.444580577,598260000
13-09-2016,1.472621322,1.507795037,1.464258367,1.490577107,471768000
14-09-2016,1.485657573,1.490576964,1.463766323,1.476064742,319048000
15-09-2016,1.541984797,1.543706578,1.484673761,1.48811744,515212000
16-09-2016,1.545674086,1.555758819,1.527964255,1.547395867,902444000
19-09-2016,1.56608963,1.605198806,1.554775019,1.561908095,417128000
20-09-2016,1.55182302,1.584045065,1.543214117,1.584045065,331112000
21-09-2016,1.595359802,1.59831146,1.556250632,1.556496584,336212000
22-09-2016,1.59929502,1.60962582,1.590194214,1.604706431,308732000
23-09-2016,1.597573876,1.60593683,1.5904408,1.601263508,276132000
26-09-2016,1.582569599,1.588964819,1.562646083,1.579371989,230040000
27-09-2016,1.636682987,1.639142741,1.575682559,1.576420415,402752000
28-09-2016,1.642586231,1.643816108,1.62167879,1.639142669,319788000
29-09-2016,1.657836556,1.663002018,1.624630691,1.639880771,336684000
30-09-2016,1.685385108,1.701865063,1.65709852,1.666937303,429932000
03-10-2016,1.683662891,1.709735789,1.680711351,1.685384789,242596000
04-10-2016,1.679973602,1.714409339,1.667429114,1.68612287,281624000
05-10-2016,1.678251624,1.711457597,1.673086282,1.694239672,305440000
06-10-2016,1.656360626,1.668413093,1.62979582,1.658082407,360212000
07-10-2016,1.644307852,1.671856462,1.639634413,1.667428976,286260000
10-10-2016,1.650457144,1.661771754,1.634960999,1.65291678,287876000
11-10-2016,1.62659812,1.64750556,1.614053632,1.645045923,388540000
12-10-2016,1.633977294,1.642586199,1.606428681,1.619956977,419920000
13-10-2016,1.607412219,1.618480876,1.566827221,1.614791363,390116000
14-10-2016,1.623154879,1.638159006,1.613562047,1.627090345,330636000
17-10-2016,1.613807559,1.63815856,1.611593874,1.622908484,195328000
18-10-2016,1.638404965,1.647751845,1.629550107,1.63619128,269372000
19-10-2016,1.634961009,1.642586106,1.61897296,1.62733603,199060000
20-10-2016,1.665953398,1.67136481,1.630779803,1.654146882,312084000
21-10-2016,1.661280036,1.664231577,1.645537937,1.660050159,279508000
24-10-2016,1.73925221,1.741219942,1.672348358,1.672594427,339836000
25-10-2016,1.767784476,1.77836123,1.727937451,1.736300403,397460000
26-10-2016,1.774917603,1.79434921,1.75130446,1.753026241,333792000
27-10-2016,1.738514423,1.791889869,1.731381347,1.788446307,388664000
28-10-2016,1.73556304,1.773442343,1.732365429,1.746877652,290856000
31-10-2016,1.750321031,1.761881594,1.740236179,1.741220104,252388000
01-11-2016,1.698421359,1.766309023,1.679727603,1.756716193,473224000
02-11-2016,1.691288471,1.734579189,1.688336813,1.711458059,295848000
03-11-2016,1.671610594,1.700635035,1.639142591,1.699159206,309664000
04-11-2016,1.662017703,1.690550239,1.637666702,1.660541874,328780000
07-11-2016,1.753026247,1.764094904,1.709489593,1.71071947,487580000
08-11-2016,1.750321031,1.765325156,1.734087029,1.759667791,429884000
09-11-2016,1.720804095,1.743925332,1.69030395,1.702848317,456532000
10-11-2016,1.666937351,1.758684124,1.642094442,1.758438172,869280000
11-11-2016,2.163796902,2.183474472,1.930863431,1.955706464,2175344000
14-11-2016,2.057291269,2.169207498,2.056799365,2.166747744,1348796000
15-11-2016,2.120013714,2.151005772,2.064424348,2.073279323,626092000
16-11-2016,2.253820658,2.276695709,2.123948671,2.148299668,987984000
17-11-2016,2.272514582,2.331547265,2.229715663,2.270546732,832988000
18-11-2016,2.296374083,2.320232948,2.258002761,2.272514983,576060000
21-11-2016,2.287027597,2.320725485,2.272761208,2.314330264,436436000
22-11-2016,2.30350709,2.305720775,2.272268961,2.294898184,330368000
23-11-2016,2.314838886,2.346369988,2.285278346,2.308680294,443236000
25-11-2016,2.319519281,2.342675025,2.301043739,2.325924077,195564000
28-11-2016,2.318287134,2.333806362,2.305723749,2.31237498,278736000
29-11-2016,2.297102213,2.326416547,2.279365985,2.315577519,444568000
30-11-2016,2.27123642,2.319518692,2.268772983,2.305723589,440500000
01-12-2016,2.15890646,2.270497603,2.088207519,2.268773245,1035524000
02-12-2016,2.178860426,2.187482221,2.096829799,2.124665982,478292000
05-12-2016,2.263354063,2.28133673,2.192408674,2.216796137,602284000
06-12-2016,2.300550938,2.308926529,2.255717374,2.271483041,498796000
07-12-2016,2.341935635,2.347601351,2.268773257,2.287002359,480804000
08-12-2016,2.30276823,2.380118418,2.292175874,2.34489216,381544000
09-12-2016,2.261875868,2.322228658,2.234532331,2.320504299,382312000
12-12-2016,2.20694232,2.215810551,2.156443043,2.213347114,601332000
13-12-2016,2.245863914,2.273453891,2.218274173,2.219259454,387796000
14-12-2016,2.375930548,2.392188855,2.255717368,2.279612188,983980000
15-12-2016,2.431602716,2.461902329,2.379625284,2.387015359,746548000
16-12-2016,2.473480701,2.48062434,2.407461949,2.459192954,1089528000
19-12-2016,2.503534079,2.523733748,2.43874704,2.455990866,744656000
20-12-2016,2.590737104,2.614385486,2.564871489,2.576203157,848056000
21-12-2016,2.606995821,2.609951898,2.554772177,2.602315385,576136000
22-12-2016,2.638527155,2.681882567,2.624239408,2.631383281,718612000
23-12-2016,2.704298735,2.705776891,2.61783413,2.620543769,647692000
27-12-2016,2.890037298,2.891022579,2.739770978,2.760463514,1194272000
28-12-2016,2.691242933,2.954331901,2.677448064,2.946202748,2295764000
29-12-2016,2.744945288,2.746423444,2.532355534,2.584086543,2175368000
30-12-2016,2.629412413,2.757015677,2.618573619,2.742974368,1212932000
03-01-2017,2.512894154,2.620297497,2.448107135,2.571768783,1501996000
04-01-2017,2.571522236,2.598865767,2.501069511,2.547134781,1199220000
05-01-2017,2.506243467,2.606749398,2.48924608,2.574971858,984296000
06-01-2017,2.539745331,2.568074149,2.492940971,2.533586739,822856000
09-01-2017,2.642714739,2.660451204,2.549599119,2.549599119,916248000
10-01-2017,2.622761011,2.689764796,2.602068472,2.655770263,880920000
11-01-2017,2.590490818,2.616109997,2.565610717,2.611183358,525664000
12-01-2017,2.548119783,2.579158465,2.503286236,2.567580598,625616000
13-01-2017,2.547873974,2.586548937,2.538759306,2.552061534,457820000
17-01-2017,2.49072361,2.542208163,2.477421382,2.537281525,580612000
18-01-2017,2.53605032,2.542947755,2.441456549,2.469292729,654424000
19-01-2017,2.590490818,2.622514792,2.536789258,2.539006257,644872000
20-01-2017,2.562161684,2.630890059,2.540237663,2.613153598,492024000
23-01-2017,2.588766575,2.608720038,2.5545256,2.556989037,369904000
24-01-2017,2.643946171,2.650104763,2.584086019,2.598866405,428052000
25-01-2017,2.655277252,2.692474294,2.619311928,2.686315703,522760000
26-01-2017,2.701096058,2.708486132,2.628426333,2.657986863,458800000
27-01-2017,2.753320217,2.756276294,2.681389556,2.707994015,471996000
30-01-2017,2.710210085,2.734597536,2.658232903,2.732380538,496004000
31-01-2017,2.689518929,2.710950313,2.66537767,2.683853212,362756000
01-02-2017,2.807022333,2.811209894,2.706269968,2.724006198,590004000
02-02-2017,2.842493534,2.85111556,2.760463185,2.791008992,483240000
03-02-2017,2.817614079,2.855057561,2.805790006,2.843972332,372744000
06-02-2017,2.889791965,2.890284606,2.808253981,2.808253981,506768000
07-02-2017,2.934625149,2.978719634,2.904325534,2.924032558,746224000
08-02-2017,2.921815872,2.939059462,2.866882353,2.916642795,449580000
09-02-2017,2.866882086,2.932900831,2.847667936,2.927973957,842568000
10-02-2017,2.798892975,2.97330012,2.773766436,2.954332174,1651092000
13-02-2017,2.669811487,2.807760644,2.665377254,2.793226698,1180724000
14-02-2017,2.679665089,2.713413419,2.618326785,2.660204268,850632000
15-02-2017,2.68508482,2.704791846,2.654538999,2.682621618,373020000
16-02-2017,2.641975641,2.69592364,2.602807794,2.694691921,647176000
17-02-2017,2.641482592,2.645916825,2.58137624,2.6284268,563740000
21-02-2017,2.736076355,2.740017712,2.665869825,2.666116263,551952000
22-02-2017,2.731883287,2.757534796,2.71289117,2.748162111,433772000
23-02-2017,2.478575706,2.624098652,2.458597292,2.602146953,1592888000
24-02-2017,2.502499819,2.515818835,2.360429994,2.394220915,1029904000
27-02-2017,2.575261593,2.590307146,2.504966682,2.520752246,715400000
28-02-2017,2.502993345,2.594746921,2.485727995,2.584880737,625360000
01-03-2017,2.535304546,2.574275077,2.493867469,2.559969299,504804000
02-03-2017,2.441823959,2.536537327,2.439110901,2.5224783,754332000
03-03-2017,2.427764893,2.436150817,2.373255328,2.431217962,864692000
06-03-2017,2.409020662,2.419626623,2.347358417,2.39150856,883568000
07-03-2017,2.43541193,2.454897316,2.39619488,2.409020638,603400000
08-03-2017,2.430971146,2.498552975,2.428751349,2.483753939,638712000
09-03-2017,2.430478096,2.452923046,2.402360045,2.414939284,478060000
10-03-2017,2.444784164,2.468709141,2.42653229,2.456870145,499740000
13-03-2017,2.512119055,2.521985001,2.454403164,2.455143174,774136000
14-03-2017,2.510392904,2.534317645,2.478081767,2.524945195,522016000
15-03-2017,2.529383898,2.540236366,2.474381076,2.521984498,615036000
16-03-2017,2.560462475,2.560955972,2.525931775,2.539990803,523100000
17-03-2017,2.616204977,2.61743825,2.560462132,2.577974228,1119688000
20-03-2017,2.699572802,2.703519369,2.617685401,2.633717715,748568000
21-03-2017,2.612258434,2.712151409,2.604365771,2.682306821,913484000
22-03-2017,2.665535212,2.670221555,2.597213348,2.60115968,616764000
23-03-2017,2.641363859,2.677621337,2.631744658,2.657642688,533940000
24-03-2017,2.650736094,2.69562624,2.624838068,2.687733576,439500000
27-03-2017,2.669974327,2.673920659,2.554789288,2.604119021,506644000
28-03-2017,2.656162024,2.685759863,2.645802815,2.671207574,432444000
29-03-2017,2.647530079,2.675894654,2.645310281,2.663562158,349992000
30-03-2017,2.698338509,2.713137544,2.649008782,2.654681648,525532000
31-03-2017,2.686746359,2.710424819,2.673674091,2.688719642,440808000
03-04-2017,2.673181295,2.704505675,2.649502831,2.687240325,445232000
04-04-2017,2.485728025,2.575508318,2.474875553,2.550350068,1271280000
05-04-2017,2.467229605,2.524945512,2.454157099,2.466982856,747048000
06-04-2017,2.485234261,2.497320003,2.427271621,2.472408507,635120000
07-04-2017,2.47462821,2.509159138,2.45958266,2.491647043,429068000
10-04-2017,2.411486149,2.482027554,2.407293069,2.475368164,756332000
11-04-2017,2.420119524,2.439358159,2.376462649,2.381395506,618148000
12-04-2017,2.400141001,2.434425191,2.394961395,2.420119647,414092000
13-04-2017,2.355251074,2.397674682,2.355251074,2.375969733,506892000
17-04-2017,2.447496653,2.447743166,2.362895994,2.368075598,497292000
18-04-2017,2.448977709,2.455144074,2.407294112,2.433192142,370116000
19-04-2017,2.458596706,2.490660861,2.45193708,2.466489371,380828000
20-04-2017,2.497566938,2.502253281,2.451936787,2.473148702,404016000
21-04-2017,2.507926464,2.510639523,2.475368812,2.487207808,341896000
24-04-2017,2.539251089,2.55232336,2.518532667,2.539497603,371820000
25-04-2017,2.583401203,2.597953496,2.532344923,2.553803356,388440000
26-04-2017,2.56564188,2.599432564,2.563668597,2.596966254,327004000
27-04-2017,2.605599642,2.613985569,2.555036624,2.573041987,319700000
